date,channelgrouping,cost,currency,market
06/04/2020,search_organic,0,EUR,Europe
07/04/2020,adwords,173.42,EUR,Lat.Am.
07/04/2020,adwords,161.46,EUR,Europe
07/04/2020,blog,0,EUR,Lat.Am.
07/04/2020,blog,0,EUR,Europe
07/04/2020,direct,0,EUR,Lat.Am.
07/04/2020,direct,0,EUR,Europe
07/04/2020,facebook,276.12,EUR,Lat.Am.
07/04/2020,facebook,229.32,EUR,Europe
07/04/2020,search_brand,122.65,EUR,Lat.Am.
07/04/2020,search_brand,104.81,EUR,Europe
07/04/2020,search_organic,0,EUR,Lat.Am.
07/04/2020,search_organic,0,EUR,Europe
08/04/2020,adwords,137.27,EUR,Lat.Am.
08/04/2020,adwords,124.32,EUR,Europe
08/04/2020,blog,0,EUR,Lat.Am.
08/04/2020,blog,0,EUR,Europe
08/04/2020,direct,0,EUR,Lat.Am.
08/04/2020,direct,0,EUR,Europe
08/04/2020,facebook,183.04,EUR,Lat.Am.
08/04/2020,facebook,187.2,EUR,Europe
08/04/2020,search_brand,187.37,EUR,Lat.Am.
08/04/2020,search_brand,214.79,EUR,Europe
08/04/2020,search_organic,0,EUR,Lat.Am.
08/04/2020,search_organic,0,EUR,Europe
09/04/2020,adwords,239.12,EUR,Lat.Am.
09/04/2020,adwords,234.24,EUR,Europe
09/04/2020,blog,0,EUR,Lat.Am.
09/04/2020,blog,0,EUR,Europe
09/04/2020,direct,0,EUR,Lat.Am.
09/04/2020,direct,0,EUR,Europe
09/04/2020,facebook,292.81,EUR,Lat.Am.
09/04/2020,facebook,267.89,EUR,Europe
09/04/2020,search_brand,202.5,EUR,Lat.Am.
09/04/2020,search_brand,238.95,EUR,Europe
09/04/2020,search_organic,0,EUR,Lat.Am.
09/04/2020,search_organic,0,EUR,Europe
10/04/2020,adwords,363.6,EUR,Lat.Am.
10/04/2020,adwords,357.54,EUR,Europe
10/04/2020,blog,0,EUR,Lat.Am.
10/04/2020,blog,0,EUR,Europe
10/04/2020,direct,0,EUR,Lat.Am.
10/04/2020,direct,0,EUR,Europe
10/04/2020,facebook,284.54,EUR,Lat.Am.
10/04/2020,facebook,367.82,EUR,Europe
10/04/2020,search_brand,160.44,EUR,Lat.Am.
10/04/2020,search_brand,229.2,EUR,Europe
10/04/2020,search_organic,0,EUR,Lat.Am.
10/04/2020,search_organic,0,EUR,Europe
11/04/2020,adwords,352.26,EUR,Lat.Am.
11/04/2020,adwords,321.36,EUR,Europe
11/04/2020,blog,0,EUR,Lat.Am.
11/04/2020,blog,0,EUR,Europe
11/04/2020,direct,0,EUR,Lat.Am.
11/04/2020,direct,0,EUR,Europe
11/04/2020,facebook,406.35,EUR,Lat.Am.
11/04/2020,facebook,370.23,EUR,Europe
11/04/2020,search_brand,157.92,EUR,Lat.Am.
11/04/2020,search_brand,184.24,EUR,Europe
11/04/2020,search_organic,0,EUR,Lat.Am.
11/04/2020,search_organic,0,EUR,Europe
12/04/2020,adwords,46.87,EUR,Lat.Am.
12/04/2020,adwords,64.31,EUR,Europe
12/04/2020,blog,0,EUR,Lat.Am.
12/04/2020,blog,0,EUR,Europe
12/04/2020,direct,0,EUR,Lat.Am.
12/04/2020,direct,0,EUR,Europe
12/04/2020,facebook,109.12,EUR,Lat.Am.
12/04/2020,facebook,99.2,EUR,Europe
12/04/2020,search_brand,75.15,EUR,Lat.Am.
12/04/2020,search_brand,90.18,EUR,Europe
12/04/2020,search_organic,0,EUR,Lat.Am.
12/04/2020,search_organic,0,EUR,Europe
13/04/2020,adwords,115.5,EUR,Lat.Am.
13/04/2020,adwords,122.43,EUR,Europe
13/04/2020,blog,0,EUR,Lat.Am.
13/04/2020,blog,0,EUR,Europe
13/04/2020,direct,0,EUR,Lat.Am.
13/04/2020,direct,0,EUR,Europe
13/04/2020,facebook,197.1,EUR,Lat.Am.
13/04/2020,facebook,156.95,EUR,Europe
13/04/2020,search_brand,110.46,EUR,Lat.Am.
13/04/2020,search_brand,113.09,EUR,Europe
13/04/2020,search_organic,0,EUR,Lat.Am.
13/04/2020,search_organic,0,EUR,Europe
14/04/2020,adwords,115.2,EUR,Lat.Am.
14/04/2020,adwords,146.88,EUR,Europe
14/04/2020,blog,0,EUR,Lat.Am.
14/04/2020,blog,0,EUR,Europe
14/04/2020,direct,0,EUR,Lat.Am.
14/04/2020,direct,0,EUR,Europe
14/04/2020,facebook,129.78,EUR,Lat.Am.
14/04/2020,facebook,135.96,EUR,Europe
14/04/2020,search_brand,245.1,EUR,Lat.Am.
14/04/2020,search_brand,236.5,EUR,Europe
14/04/2020,search_organic,0,EUR,Lat.Am.
14/04/2020,search_organic,0,EUR,Europe
15/04/2020,adwords,213.2,EUR,Lat.Am.
15/04/2020,adwords,241.9,EUR,Europe
15/04/2020,blog,0,EUR,Lat.Am.
15/04/2020,blog,0,EUR,Europe
15/04/2020,direct,0,EUR,Lat.Am.
15/04/2020,direct,0,EUR,Europe
15/04/2020,facebook,251.43,EUR,Lat.Am.
15/04/2020,facebook,271.15,EUR,Europe
15/04/2020,search_brand,153.7,EUR,Lat.Am.
15/04/2020,search_brand,165.3,EUR,Europe
15/04/2020,search_organic,0,EUR,Lat.Am.
15/04/2020,search_organic,0,EUR,Europe
16/04/2020,adwords,217.3,EUR,Lat.Am.
16/04/2020,adwords,238.5,EUR,Europe
16/04/2020,blog,0,EUR,Lat.Am.
16/04/2020,blog,0,EUR,Europe
16/04/2020,direct,0,EUR,Lat.Am.
16/04/2020,direct,0,EUR,Europe
16/04/2020,facebook,338.8,EUR,Lat.Am.
16/04/2020,facebook,264.88,EUR,Europe
16/04/2020,search_brand,205.2,EUR,Lat.Am.
16/04/2020,search_brand,154.8,EUR,Europe
16/04/2020,search_organic,0,EUR,Lat.Am.
16/04/2020,search_organic,0,EUR,Europe
17/04/2020,adwords,335.49,EUR,Lat.Am.
17/04/2020,adwords,373.47,EUR,Europe
17/04/2020,blog,0,EUR,Lat.Am.
17/04/2020,blog,0,EUR,Europe
17/04/2020,direct,0,EUR,Lat.Am.
17/04/2020,direct,0,EUR,Europe
17/04/2020,facebook,253.2,EUR,Lat.Am.
17/04/2020,facebook,189.9,EUR,Europe
17/04/2020,search_brand,216.2,EUR,Lat.Am.
17/04/2020,search_brand,262.2,EUR,Europe
17/04/2020,search_organic,0,EUR,Lat.Am.
17/04/2020,search_organic,0,EUR,Europe
18/04/2020,adwords,250.8,EUR,Lat.Am.
18/04/2020,adwords,176,EUR,Europe
18/04/2020,blog,0,EUR,Lat.Am.
18/04/2020,blog,0,EUR,Europe
18/04/2020,direct,0,EUR,Lat.Am.
18/04/2020,direct,0,EUR,Europe
18/04/2020,facebook,511.06,EUR,Lat.Am.
18/04/2020,facebook,477.73,EUR,Europe
18/04/2020,search_brand,164.22,EUR,Lat.Am.
18/04/2020,search_brand,142.8,EUR,Europe
18/04/2020,search_organic,0,EUR,Lat.Am.
18/04/2020,search_organic,0,EUR,Europe
19/04/2020,adwords,85.25,EUR,Lat.Am.
19/04/2020,adwords,63.55,EUR,Europe
19/04/2020,blog,0,EUR,Lat.Am.
19/04/2020,blog,0,EUR,Europe
19/04/2020,direct,0,EUR,Lat.Am.
19/04/2020,direct,0,EUR,Europe
19/04/2020,facebook,134.4,EUR,Lat.Am.
19/04/2020,facebook,176,EUR,Europe
19/04/2020,search_brand,52.89,EUR,Lat.Am.
19/04/2020,search_brand,52.89,EUR,Europe
19/04/2020,search_organic,0,EUR,Lat.Am.
19/04/2020,search_organic,0,EUR,Europe
20/04/2020,adwords,182.36,EUR,Lat.Am.
20/04/2020,adwords,190.12,EUR,Europe
20/04/2020,blog,0,EUR,Lat.Am.
20/04/2020,blog,0,EUR,Europe
20/04/2020,direct,0,EUR,Lat.Am.
20/04/2020,direct,0,EUR,Europe
20/04/2020,facebook,211.65,EUR,Lat.Am.
20/04/2020,facebook,190.9,EUR,Europe
20/04/2020,search_brand,108.24,EUR,Lat.Am.
20/04/2020,search_brand,108.24,EUR,Europe
20/04/2020,search_organic,0,EUR,Lat.Am.
20/04/2020,search_organic,0,EUR,Europe
21/04/2020,adwords,309,EUR,Lat.Am.
21/04/2020,adwords,252.35,EUR,Europe
21/04/2020,blog,0,EUR,Lat.Am.
21/04/2020,blog,0,EUR,Europe
21/04/2020,direct,0,EUR,Lat.Am.
21/04/2020,direct,0,EUR,Europe
21/04/2020,facebook,156.4,EUR,Lat.Am.
21/04/2020,facebook,215.05,EUR,Europe
21/04/2020,search_brand,140.16,EUR,Lat.Am.
21/04/2020,search_brand,169.36,EUR,Europe
21/04/2020,search_organic,0,EUR,Lat.Am.
21/04/2020,search_organic,0,EUR,Europe
22/04/2020,adwords,132.8,EUR,Lat.Am.
22/04/2020,adwords,152.72,EUR,Europe
22/04/2020,blog,0,EUR,Lat.Am.
22/04/2020,blog,0,EUR,Europe
22/04/2020,direct,0,EUR,Lat.Am.
22/04/2020,direct,0,EUR,Europe
22/04/2020,facebook,228,EUR,Lat.Am.
22/04/2020,facebook,330.6,EUR,Europe
22/04/2020,search_brand,255.96,EUR,Lat.Am.
22/04/2020,search_brand,203.82,EUR,Europe
22/04/2020,search_organic,0,EUR,Lat.Am.
22/04/2020,search_organic,0,EUR,Europe
23/04/2020,adwords,205.2,EUR,Lat.Am.
23/04/2020,adwords,225.72,EUR,Europe
23/04/2020,blog,0,EUR,Lat.Am.
23/04/2020,blog,0,EUR,Europe
23/04/2020,direct,0,EUR,Lat.Am.
23/04/2020,direct,0,EUR,Europe
23/04/2020,facebook,252.15,EUR,Lat.Am.
23/04/2020,facebook,289.05,EUR,Europe
23/04/2020,search_brand,171.6,EUR,Lat.Am.
23/04/2020,search_brand,171.6,EUR,Europe
23/04/2020,search_organic,0,EUR,Lat.Am.
23/04/2020,search_organic,0,EUR,Europe
24/04/2020,adwords,336.96,EUR,Lat.Am.
24/04/2020,adwords,388.8,EUR,Europe
24/04/2020,blog,0,EUR,Lat.Am.
24/04/2020,blog,0,EUR,Europe
24/04/2020,direct,0,EUR,Lat.Am.
24/04/2020,direct,0,EUR,Europe
24/04/2020,facebook,248.4,EUR,Lat.Am.
24/04/2020,facebook,259.44,EUR,Europe
24/04/2020,search_brand,253.87,EUR,Lat.Am.
24/04/2020,search_brand,273.03,EUR,Europe
24/04/2020,search_organic,0,EUR,Lat.Am.
24/04/2020,search_organic,0,EUR,Europe
25/04/2020,adwords,299.5,EUR,Lat.Am.
25/04/2020,adwords,257.57,EUR,Europe
25/04/2020,blog,0,EUR,Lat.Am.
25/04/2020,blog,0,EUR,Europe
25/04/2020,direct,0,EUR,Lat.Am.
25/04/2020,direct,0,EUR,Europe
25/04/2020,facebook,545.2,EUR,Lat.Am.
25/04/2020,facebook,479.4,EUR,Europe
25/04/2020,search_brand,196.14,EUR,Lat.Am.
25/04/2020,search_brand,242.84,EUR,Europe
25/04/2020,search_organic,0,EUR,Lat.Am.
25/04/2020,search_organic,0,EUR,Europe
26/04/2020,adwords,97.68,EUR,Lat.Am.
26/04/2020,adwords,117.66,EUR,Europe
26/04/2020,blog,0,EUR,Lat.Am.
26/04/2020,blog,0,EUR,Europe
26/04/2020,direct,0,EUR,Lat.Am.
26/04/2020,direct,0,EUR,Europe
26/04/2020,facebook,163.24,EUR,Lat.Am.
26/04/2020,facebook,129.36,EUR,Europe
26/04/2020,search_brand,100.8,EUR,Lat.Am.
26/04/2020,search_brand,139.2,EUR,Europe
26/04/2020,search_organic,0,EUR,Lat.Am.
26/04/2020,search_organic,0,EUR,Europe
27/04/2020,adwords,131.58,EUR,Lat.Am.
27/04/2020,adwords,146.88,EUR,Europe
27/04/2020,blog,0,EUR,Lat.Am.
27/04/2020,blog,0,EUR,Europe
27/04/2020,direct,0,EUR,Lat.Am.
27/04/2020,direct,0,EUR,Europe
27/04/2020,facebook,267.84,EUR,Lat.Am.
27/04/2020,facebook,203.36,EUR,Europe
27/04/2020,search_brand,144,EUR,Lat.Am.
27/04/2020,search_brand,153,EUR,Europe
27/04/2020,search_organic,0,EUR,Lat.Am.
27/04/2020,search_organic,0,EUR,Europe
28/04/2020,adwords,209.35,EUR,Lat.Am.
28/04/2020,adwords,221.2,EUR,Europe
28/04/2020,blog,0,EUR,Lat.Am.
28/04/2020,blog,0,EUR,Europe
28/04/2020,direct,0,EUR,Lat.Am.
28/04/2020,direct,0,EUR,Europe
28/04/2020,facebook,297.95,EUR,Lat.Am.
28/04/2020,facebook,297.95,EUR,Europe
28/04/2020,search_brand,192.5,EUR,Lat.Am.
28/04/2020,search_brand,157.5,EUR,Europe
28/04/2020,search_organic,0,EUR,Lat.Am.
28/04/2020,search_organic,0,EUR,Europe
29/04/2020,adwords,220.5,EUR,Lat.Am.
29/04/2020,adwords,220.5,EUR,Europe
29/04/2020,blog,0,EUR,Lat.Am.
29/04/2020,blog,0,EUR,Europe
29/04/2020,direct,0,EUR,Lat.Am.
29/04/2020,direct,0,EUR,Europe
29/04/2020,facebook,265.58,EUR,Lat.Am.
29/04/2020,facebook,271,EUR,Europe
29/04/2020,search_brand,134.89,EUR,Lat.Am.
29/04/2020,search_brand,184.24,EUR,Europe
29/04/2020,search_organic,0,EUR,Lat.Am.
29/04/2020,search_organic,0,EUR,Europe
30/04/2020,adwords,260.96,EUR,Lat.Am.
30/04/2020,adwords,200.38,EUR,Europe
30/04/2020,blog,0,EUR,Lat.Am.
30/04/2020,blog,0,EUR,Europe
30/04/2020,direct,0,EUR,Lat.Am.
30/04/2020,direct,0,EUR,Europe
30/04/2020,facebook,330.6,EUR,Lat.Am.
30/04/2020,facebook,314.07,EUR,Europe
30/04/2020,search_brand,241.8,EUR,Lat.Am.
30/04/2020,search_brand,237.77,EUR,Europe
30/04/2020,search_organic,0,EUR,Lat.Am.
30/04/2020,search_organic,0,EUR,Europe
01/05/2020,adwords,278.8,EUR,Lat.Am.
01/05/2020,adwords,390.32,EUR,Europe
01/05/2020,blog,0,EUR,Lat.Am.
01/05/2020,blog,0,EUR,Europe
01/05/2020,direct,0,EUR,Lat.Am.
01/05/2020,direct,0,EUR,Europe
01/05/2020,facebook,351.6,EUR,Lat.Am.
01/05/2020,facebook,527.4,EUR,Europe
01/05/2020,search_brand,197.1,EUR,Lat.Am.
01/05/2020,search_brand,211.7,EUR,Europe
01/05/2020,search_organic,0,EUR,Lat.Am.
01/05/2020,search_organic,0,EUR,Europe
02/05/2020,adwords,271.83,EUR,Lat.Am.
02/05/2020,adwords,213.2,EUR,Europe
02/05/2020,blog,0,EUR,Lat.Am.
02/05/2020,blog,0,EUR,Europe
02/05/2020,direct,0,EUR,Lat.Am.
02/05/2020,direct,0,EUR,Europe
02/05/2020,facebook,538.45,EUR,Lat.Am.
02/05/2020,facebook,420.97,EUR,Europe
02/05/2020,search_brand,232.47,EUR,Lat.Am.
02/05/2020,search_brand,328.86,EUR,Europe
02/05/2020,search_organic,0,EUR,Lat.Am.
02/05/2020,search_organic,0,EUR,Europe
03/05/2020,adwords,56.8,EUR,Lat.Am.
03/05/2020,adwords,76.68,EUR,Europe
03/05/2020,blog,0,EUR,Lat.Am.
03/05/2020,blog,0,EUR,Europe
03/05/2020,direct,0,EUR,Lat.Am.
03/05/2020,direct,0,EUR,Europe
03/05/2020,facebook,105.2,EUR,Lat.Am.
03/05/2020,facebook,113.09,EUR,Europe
03/05/2020,search_brand,87.36,EUR,Lat.Am.
03/05/2020,search_brand,85.8,EUR,Europe
03/05/2020,search_organic,0,EUR,Lat.Am.
03/05/2020,search_organic,0,EUR,Europe
04/05/2020,adwords,150.42,EUR,Lat.Am.
04/05/2020,adwords,140.61,EUR,Europe
04/05/2020,blog,0,EUR,Lat.Am.
04/05/2020,blog,0,EUR,Europe
04/05/2020,direct,0,EUR,Lat.Am.
04/05/2020,direct,0,EUR,Europe
04/05/2020,facebook,291.6,EUR,Lat.Am.
04/05/2020,facebook,223.56,EUR,Europe
04/05/2020,search_brand,116.76,EUR,Lat.Am.
04/05/2020,search_brand,127.88,EUR,Europe
04/05/2020,search_organic,0,EUR,Lat.Am.
04/05/2020,search_organic,0,EUR,Europe
05/05/2020,adwords,174.58,EUR,Lat.Am.
05/05/2020,adwords,165.55,EUR,Europe
05/05/2020,blog,0,EUR,Lat.Am.
05/05/2020,blog,0,EUR,Europe
05/05/2020,direct,0,EUR,Lat.Am.
05/05/2020,direct,0,EUR,Europe
05/05/2020,facebook,307.23,EUR,Lat.Am.
05/05/2020,facebook,253.33,EUR,Europe
05/05/2020,search_brand,160.23,EUR,Lat.Am.
05/05/2020,search_brand,192.93,EUR,Europe
05/05/2020,search_organic,0,EUR,Lat.Am.
05/05/2020,search_organic,0,EUR,Europe
06/05/2020,adwords,238.74,EUR,Lat.Am.
06/05/2020,adwords,212.79,EUR,Europe
06/05/2020,blog,0,EUR,Lat.Am.
06/05/2020,blog,0,EUR,Europe
06/05/2020,direct,0,EUR,Lat.Am.
06/05/2020,direct,0,EUR,Europe
06/05/2020,facebook,237.79,EUR,Lat.Am.
06/05/2020,facebook,243.32,EUR,Europe
06/05/2020,search_brand,238.83,EUR,Lat.Am.
06/05/2020,search_brand,175.98,EUR,Europe
06/05/2020,search_organic,0,EUR,Lat.Am.
06/05/2020,search_organic,0,EUR,Europe
07/05/2020,adwords,281.88,EUR,Lat.Am.
07/05/2020,adwords,286.74,EUR,Europe
07/05/2020,blog,0,EUR,Lat.Am.
07/05/2020,blog,0,EUR,Europe
07/05/2020,direct,0,EUR,Lat.Am.
07/05/2020,direct,0,EUR,Europe
07/05/2020,facebook,366.76,EUR,Lat.Am.
07/05/2020,facebook,415.2,EUR,Europe
07/05/2020,search_brand,244.76,EUR,Lat.Am.
07/05/2020,search_brand,211,EUR,Europe
07/05/2020,search_organic,0,EUR,Lat.Am.
07/05/2020,search_organic,0,EUR,Europe
08/05/2020,adwords,307.44,EUR,Lat.Am.
08/05/2020,adwords,402.6,EUR,Europe
08/05/2020,blog,0,EUR,Lat.Am.
08/05/2020,blog,0,EUR,Europe
08/05/2020,direct,0,EUR,Lat.Am.
08/05/2020,direct,0,EUR,Europe
08/05/2020,facebook,427.16,EUR,Lat.Am.
08/05/2020,facebook,304.08,EUR,Europe
08/05/2020,search_brand,221.94,EUR,Lat.Am.
08/05/2020,search_brand,180.84,EUR,Europe
08/05/2020,search_organic,0,EUR,Lat.Am.
08/05/2020,search_organic,0,EUR,Europe
09/05/2020,adwords,343.2,EUR,Lat.Am.
09/05/2020,adwords,480.48,EUR,Europe
09/05/2020,blog,0,EUR,Lat.Am.
09/05/2020,blog,0,EUR,Europe
09/05/2020,direct,0,EUR,Lat.Am.
09/05/2020,direct,0,EUR,Europe
09/05/2020,facebook,459.54,EUR,Lat.Am.
09/05/2020,facebook,442.52,EUR,Europe
09/05/2020,search_brand,327.54,EUR,Lat.Am.
09/05/2020,search_brand,296.64,EUR,Europe
09/05/2020,search_organic,0,EUR,Lat.Am.
09/05/2020,search_organic,0,EUR,Europe
10/05/2020,adwords,110.7,EUR,Lat.Am.
10/05/2020,adwords,90.2,EUR,Europe
10/05/2020,blog,0,EUR,Lat.Am.
10/05/2020,blog,0,EUR,Europe
10/05/2020,direct,0,EUR,Lat.Am.
10/05/2020,direct,0,EUR,Europe
10/05/2020,facebook,175.44,EUR,Lat.Am.
10/05/2020,facebook,178.88,EUR,Europe
10/05/2020,search_brand,52.64,EUR,Lat.Am.
10/05/2020,search_brand,46.06,EUR,Europe
10/05/2020,search_organic,0,EUR,Lat.Am.
10/05/2020,search_organic,0,EUR,Europe
11/05/2020,adwords,138.32,EUR,Lat.Am.
11/05/2020,adwords,106.4,EUR,Europe
11/05/2020,blog,0,EUR,Lat.Am.
11/05/2020,blog,0,EUR,Europe
11/05/2020,direct,0,EUR,Lat.Am.
11/05/2020,direct,0,EUR,Europe
11/05/2020,facebook,286.74,EUR,Lat.Am.
11/05/2020,facebook,249.57,EUR,Europe
11/05/2020,search_brand,110,EUR,Lat.Am.
11/05/2020,search_brand,110,EUR,Europe
12/05/2020,adwords,187.72,EUR,Lat.Am.
12/05/2020,adwords,144.4,EUR,Europe
12/05/2020,blog,0,EUR,Lat.Am.
12/05/2020,blog,0,EUR,Europe
12/05/2020,direct,0,EUR,Lat.Am.
12/05/2020,direct,0,EUR,Europe
12/05/2020,facebook,291.55,EUR,Lat.Am.
12/05/2020,facebook,243.95,EUR,Europe
12/05/2020,search_brand,170.03,EUR,Lat.Am.
12/05/2020,search_brand,187.38,EUR,Europe
12/05/2020,search_organic,0,EUR,Lat.Am.
12/05/2020,search_organic,0,EUR,Europe
13/05/2020,adwords,202.96,EUR,Lat.Am.
13/05/2020,adwords,198.24,EUR,Europe
13/05/2020,blog,0,EUR,Lat.Am.
13/05/2020,blog,0,EUR,Europe
13/05/2020,direct,0,EUR,Lat.Am.
13/05/2020,direct,0,EUR,Europe
13/05/2020,facebook,386.96,EUR,Lat.Am.
13/05/2020,facebook,331.68,EUR,Europe
13/05/2020,search_brand,208.38,EUR,Lat.Am.
13/05/2020,search_brand,226.5,EUR,Europe
13/05/2020,search_organic,0,EUR,Lat.Am.
13/05/2020,search_organic,0,EUR,Europe
14/05/2020,adwords,295.22,EUR,Lat.Am.
14/05/2020,adwords,295.22,EUR,Europe
14/05/2020,blog,0,EUR,Lat.Am.
14/05/2020,blog,0,EUR,Europe
14/05/2020,direct,0,EUR,Lat.Am.
14/05/2020,direct,0,EUR,Europe
14/05/2020,facebook,323.4,EUR,Lat.Am.
14/05/2020,facebook,305.76,EUR,Europe
14/05/2020,search_brand,223.1,EUR,Lat.Am.
14/05/2020,search_brand,257.05,EUR,Europe
14/05/2020,search_organic,0,EUR,Lat.Am.
14/05/2020,search_organic,0,EUR,Europe
15/05/2020,adwords,420.91,EUR,Lat.Am.
15/05/2020,adwords,506.81,EUR,Europe
15/05/2020,blog,0,EUR,Lat.Am.
15/05/2020,blog,0,EUR,Europe
15/05/2020,direct,0,EUR,Lat.Am.
15/05/2020,direct,0,EUR,Europe
15/05/2020,facebook,374.55,EUR,Lat.Am.
15/05/2020,facebook,347.31,EUR,Europe
15/05/2020,search_brand,273.28,EUR,Lat.Am.
15/05/2020,search_brand,263.52,EUR,Europe
15/05/2020,search_organic,0,EUR,Lat.Am.
15/05/2020,search_organic,0,EUR,Europe
16/05/2020,adwords,452.48,EUR,Lat.Am.
16/05/2020,adwords,379.76,EUR,Europe
16/05/2020,blog,0,EUR,Lat.Am.
16/05/2020,blog,0,EUR,Europe
16/05/2020,direct,0,EUR,Lat.Am.
16/05/2020,direct,0,EUR,Europe
16/05/2020,facebook,387,EUR,Lat.Am.
16/05/2020,facebook,344,EUR,Europe
16/05/2020,search_brand,237.12,EUR,Lat.Am.
16/05/2020,search_brand,227.24,EUR,Europe
16/05/2020,search_organic,0,EUR,Lat.Am.
16/05/2020,search_organic,0,EUR,Europe
17/05/2020,adwords,98.81,EUR,Lat.Am.
17/05/2020,adwords,125.32,EUR,Europe
17/05/2020,blog,0,EUR,Lat.Am.
17/05/2020,blog,0,EUR,Europe
17/05/2020,direct,0,EUR,Lat.Am.
17/05/2020,direct,0,EUR,Europe
17/05/2020,facebook,102.9,EUR,Lat.Am.
17/05/2020,facebook,94.5,EUR,Europe
17/05/2020,search_brand,106.92,EUR,Lat.Am.
17/05/2020,search_brand,145.8,EUR,Europe
17/05/2020,search_organic,0,EUR,Lat.Am.
17/05/2020,search_organic,0,EUR,Europe
18/05/2020,adwords,136.31,EUR,Lat.Am.
18/05/2020,adwords,177.52,EUR,Europe
18/05/2020,blog,0,EUR,Lat.Am.
18/05/2020,blog,0,EUR,Europe
18/05/2020,direct,0,EUR,Lat.Am.
18/05/2020,direct,0,EUR,Europe
18/05/2020,facebook,147.36,EUR,Lat.Am.
18/05/2020,facebook,159.64,EUR,Europe
18/05/2020,search_brand,158.26,EUR,Lat.Am.
18/05/2020,search_brand,165.98,EUR,Europe
18/05/2020,search_organic,0,EUR,Lat.Am.
18/05/2020,search_organic,0,EUR,Europe
19/05/2020,adwords,162.45,EUR,Lat.Am.
19/05/2020,adwords,116.85,EUR,Europe
19/05/2020,blog,0,EUR,Lat.Am.
19/05/2020,blog,0,EUR,Europe
19/05/2020,direct,0,EUR,Lat.Am.
19/05/2020,direct,0,EUR,Europe
19/05/2020,facebook,382.2,EUR,Lat.Am.
19/05/2020,facebook,352.8,EUR,Europe
19/05/2020,search_brand,204.05,EUR,Lat.Am.
19/05/2020,search_brand,180.95,EUR,Europe
19/05/2020,search_organic,0,EUR,Lat.Am.
19/05/2020,search_organic,0,EUR,Europe
20/05/2020,adwords,238.5,EUR,Lat.Am.
20/05/2020,adwords,233.73,EUR,Europe
20/05/2020,blog,0,EUR,Lat.Am.
20/05/2020,blog,0,EUR,Europe
20/05/2020,direct,0,EUR,Lat.Am.
20/05/2020,direct,0,EUR,Europe
20/05/2020,facebook,314.6,EUR,Lat.Am.
20/05/2020,facebook,260.15,EUR,Europe
20/05/2020,search_brand,246.24,EUR,Lat.Am.
20/05/2020,search_brand,181.44,EUR,Europe
20/05/2020,search_organic,0,EUR,Lat.Am.
20/05/2020,search_organic,0,EUR,Europe
21/05/2020,adwords,291.6,EUR,Lat.Am.
21/05/2020,adwords,324,EUR,Europe
21/05/2020,blog,0,EUR,Lat.Am.
21/05/2020,blog,0,EUR,Europe
21/05/2020,direct,0,EUR,Lat.Am.
21/05/2020,direct,0,EUR,Europe
21/05/2020,facebook,254.27,EUR,Lat.Am.
21/05/2020,facebook,254.27,EUR,Europe
21/05/2020,search_brand,210.68,EUR,Lat.Am.
21/05/2020,search_brand,215.26,EUR,Europe
21/05/2020,search_organic,0,EUR,Lat.Am.
21/05/2020,search_organic,0,EUR,Europe
22/05/2020,adwords,352.36,EUR,Lat.Am.
22/05/2020,adwords,344.7,EUR,Europe
22/05/2020,blog,0,EUR,Lat.Am.
22/05/2020,blog,0,EUR,Europe
22/05/2020,direct,0,EUR,Lat.Am.
22/05/2020,direct,0,EUR,Europe
22/05/2020,facebook,345.94,EUR,Lat.Am.
22/05/2020,facebook,367.12,EUR,Europe
22/05/2020,search_brand,280.28,EUR,Lat.Am.
22/05/2020,search_brand,331.76,EUR,Europe
22/05/2020,search_organic,0,EUR,Lat.Am.
22/05/2020,search_organic,0,EUR,Europe
23/05/2020,adwords,366.5,EUR,Lat.Am.
23/05/2020,adwords,439.8,EUR,Europe
23/05/2020,blog,0,EUR,Lat.Am.
23/05/2020,blog,0,EUR,Europe
23/05/2020,direct,0,EUR,Lat.Am.
23/05/2020,direct,0,EUR,Europe
23/05/2020,facebook,334,EUR,Lat.Am.
23/05/2020,facebook,450.9,EUR,Europe
23/05/2020,search_brand,372.5,EUR,Lat.Am.
23/05/2020,search_brand,365.05,EUR,Europe
23/05/2020,search_organic,0,EUR,Lat.Am.
23/05/2020,search_organic,0,EUR,Europe
24/05/2020,adwords,116.6,EUR,Lat.Am.
24/05/2020,adwords,132.5,EUR,Europe
24/05/2020,blog,0,EUR,Lat.Am.
24/05/2020,blog,0,EUR,Europe
24/05/2020,direct,0,EUR,Lat.Am.
24/05/2020,direct,0,EUR,Europe
24/05/2020,facebook,301.4,EUR,Lat.Am.
24/05/2020,facebook,312.36,EUR,Europe
24/05/2020,search_brand,72.93,EUR,Lat.Am.
24/05/2020,search_brand,84.37,EUR,Europe
24/05/2020,search_organic,0,EUR,Lat.Am.
24/05/2020,search_organic,0,EUR,Europe
25/05/2020,adwords,168.48,EUR,Lat.Am.
25/05/2020,adwords,131.04,EUR,Europe
25/05/2020,blog,0,EUR,Lat.Am.
25/05/2020,blog,0,EUR,Europe
25/05/2020,direct,0,EUR,Lat.Am.
25/05/2020,direct,0,EUR,Europe
25/05/2020,facebook,221.25,EUR,Lat.Am.
25/05/2020,facebook,176.25,EUR,Europe
