date,channelgrouping,merchantid,fullvisitorid,orderid,goal_fk,market
14/03/2020 10:33:50,adwords,517549,6.60E+14,78888,2,Europe
14/03/2020 10:52:00,facebook,655094,6.65E+14,96932,3,Europe
14/03/2020 11:13:59,facebook,762994,6.64E+14,85862,3,Lat.Am.
14/03/2020 11:20:42,search_organic,,6.49E+14,,1,Europe
14/03/2020 11:25:57,search_brand,200477,6.61E+14,100042,2,Lat.Am.
14/03/2020 11:33:26,search_brand,657019,6.53E+14,90901,2,Europe
14/03/2020 11:34:51,search_organic,633385,6.53E+14,92046,2,Europe
14/03/2020 11:40:37,search_brand,,6.55E+14,,1,Europe
14/03/2020 12:13:51,adwords,,6.85E+14,,1,Europe
14/03/2020 12:24:25,adwords,701175,6.70E+14,103227,3,Europe
14/03/2020 12:30:36,blog,,6.60E+14,,1,Europe
14/03/2020 12:33:37,adwords,385935,6.62E+14,97985,2,Europe
14/03/2020 12:41:00,search_brand,,6.73E+14,,1,Europe
14/03/2020 12:53:35,facebook,,6.84E+14,,1,Lat.Am.
14/03/2020 13:54:10,facebook,597078,6.60E+14,94103,3,Europe
14/03/2020 14:07:33,adwords,,6.55E+14,,1,Europe
14/03/2020 14:11:30,blog,567223,6.62E+14,104250,2,Europe
14/03/2020 14:25:58,facebook,,6.78E+14,,1,Lat.Am.
14/03/2020 14:37:33,search_brand,,6.52E+14,,1,Europe
14/03/2020 14:40:21,search_brand,,6.58E+14,,1,Europe
14/03/2020 14:43:13,facebook,,6.78E+14,,1,Europe
14/03/2020 14:51:06,facebook,224583,6.69E+14,77898,3,Europe
14/03/2020 15:26:17,blog,,6.59E+14,,1,Lat.Am.
14/03/2020 15:57:55,search_organic,204790,6.79E+14,97839,3,Europe
14/03/2020 16:38:26,direct,,6.59E+14,,1,Europe
14/03/2020 16:44:25,facebook,354637,6.76E+14,95973,3,Europe
14/03/2020 16:57:52,direct,,6.53E+14,,1,Europe
14/03/2020 17:06:57,search_brand,603215,6.74E+14,82965,3,Europe
14/03/2020 17:08:21,search_brand,373555,6.49E+14,79458,3,Lat.Am.
14/03/2020 17:29:25,search_organic,,6.65E+14,,1,Europe
14/03/2020 17:51:12,adwords,620815,6.49E+14,95782,2,Europe
14/03/2020 18:16:00,adwords,,6.77E+14,,1,Europe
14/03/2020 18:32:21,adwords,,6.64E+14,,1,Europe
14/03/2020 18:42:32,adwords,,6.65E+14,,1,Europe
14/03/2020 18:43:23,search_brand,722214,6.59E+14,93451,2,Europe
14/03/2020 18:49:04,facebook,,6.62E+14,,1,Lat.Am.
14/03/2020 18:57:38,adwords,,6.49E+14,,1,Europe
14/03/2020 18:58:24,facebook,490970,6.62E+14,87512,2,Europe
14/03/2020 18:58:36,search_brand,,6.60E+14,,1,Europe
14/03/2020 19:20:29,facebook,,6.67E+14,,1,Europe
14/03/2020 19:33:01,blog,181080,6.61E+14,80624,2,Lat.Am.
14/03/2020 19:56:31,facebook,,6.50E+14,,1,Europe
14/03/2020 20:02:06,direct,,6.64E+14,,1,Europe
14/03/2020 20:05:36,search_brand,,6.64E+14,,1,Europe
14/03/2020 20:11:06,blog,200477,6.61E+14,100042,3,Lat.Am.
14/03/2020 20:15:08,adwords,380889,6.76E+14,98268,3,Europe
14/03/2020 20:26:18,search_brand,,6.81E+14,,1,Lat.Am.
14/03/2020 20:54:41,adwords,476000,6.72E+14,97641,3,Europe
14/03/2020 20:57:11,adwords,,6.59E+14,,1,Europe
14/03/2020 20:59:40,search_brand,,6.56E+14,,1,Lat.Am.
14/03/2020 21:08:17,search_brand,,6.56E+14,,1,Europe
14/03/2020 21:09:17,facebook,,6.76E+14,,1,Lat.Am.
14/03/2020 21:26:21,search_organic,68657,6.71E+14,79117,3,Lat.Am.
14/03/2020 21:33:57,blog,366153,6.60E+14,91966,3,Europe
14/03/2020 22:40:20,adwords,,6.66E+14,,1,Europe
14/03/2020 22:42:46,adwords,,6.83E+14,,1,Europe
14/03/2020 22:49:02,direct,213418,6.73E+14,95048,3,Europe
14/03/2020 22:58:33,adwords,722214,6.59E+14,93451,3,Europe
14/03/2020 23:02:57,facebook,,6.80E+14,,1,Lat.Am.
14/03/2020 23:14:31,adwords,,6.76E+14,,1,Europe
14/03/2020 23:21:12,adwords,355170,6.83E+14,101801,3,Europe
14/03/2020 23:37:53,facebook,82406,6.81E+14,84323,3,Europe
14/03/2020 23:40:52,adwords,447350,6.74E+14,97340,3,Lat.Am.
14/03/2020 23:45:38,adwords,,6.65E+14,,1,Europe
14/03/2020 23:49:15,adwords,319723,6.74E+14,78893,3,Europe
15/03/2020 00:02:53,facebook,131851,6.65E+14,92055,3,Lat.Am.
15/03/2020 00:13:57,adwords,,6.77E+14,,1,Lat.Am.
15/03/2020 00:19:08,adwords,633385,6.53E+14,92046,3,Europe
15/03/2020 00:29:37,facebook,,6.83E+14,,1,Lat.Am.
15/03/2020 00:35:52,adwords,572304,6.50E+14,101535,3,Europe
15/03/2020 00:37:47,adwords,,6.56E+14,,1,Europe
15/03/2020 00:57:28,blog,385935,6.62E+14,97985,3,Europe
15/03/2020 01:02:27,search_brand,682116,6.81E+14,92029,3,Lat.Am.
15/03/2020 01:08:36,facebook,615321,6.57E+14,81155,2,Europe
15/03/2020 01:19:54,adwords,,6.84E+14,,1,Lat.Am.
15/03/2020 01:29:29,facebook,146123,6.72E+14,103973,3,Lat.Am.
15/03/2020 01:35:54,adwords,,6.57E+14,,1,Europe
15/03/2020 02:03:30,adwords,,6.58E+14,,1,Europe
15/03/2020 02:04:20,adwords,615321,6.57E+14,81155,3,Europe
15/03/2020 02:37:54,facebook,332152,6.50E+14,77840,2,Europe
15/03/2020 02:51:06,adwords,345969,6.68E+14,94799,3,Lat.Am.
15/03/2020 03:42:14,search_organic,467518,6.56E+14,95266,2,Europe
15/03/2020 03:49:10,search_brand,716614,6.75E+14,97354,3,Lat.Am.
15/03/2020 04:08:01,facebook,,6.55E+14,,1,Europe
15/03/2020 04:10:29,search_organic,,6.49E+14,,1,Europe
15/03/2020 04:15:17,adwords,658363,6.50E+14,89641,2,Lat.Am.
15/03/2020 04:17:11,facebook,,6.57E+14,,1,Europe
15/03/2020 05:05:47,adwords,606244,6.67E+14,101844,3,Europe
15/03/2020 05:21:20,facebook,,6.79E+14,,1,Lat.Am.
15/03/2020 05:36:37,adwords,658363,6.50E+14,89641,3,Lat.Am.
15/03/2020 05:42:04,facebook,,6.57E+14,,1,Europe
15/03/2020 06:03:12,facebook,185757,6.51E+14,82304,2,Europe
15/03/2020 06:05:06,facebook,332923,6.83E+14,79877,3,Europe
15/03/2020 06:38:52,adwords,639630,6.83E+14,93962,3,Europe
15/03/2020 06:45:47,facebook,,6.67E+14,,1,Europe
15/03/2020 06:56:08,adwords,,6.80E+14,,1,Europe
15/03/2020 07:06:05,adwords,,6.50E+14,,1,Lat.Am.
15/03/2020 07:16:52,facebook,203410,6.55E+14,89597,3,Europe
15/03/2020 07:27:21,search_brand,,6.72E+14,,1,Europe
15/03/2020 07:35:16,facebook,,6.79E+14,,1,Europe
15/03/2020 07:37:14,blog,126825,6.63E+14,77799,2,Europe
15/03/2020 07:42:58,facebook,180619,6.72E+14,81451,3,Europe
15/03/2020 07:52:13,blog,517549,6.60E+14,78888,3,Europe
15/03/2020 08:34:22,search_brand,60738,6.75E+14,102853,3,Europe
15/03/2020 08:50:27,search_organic,,6.60E+14,,1,Lat.Am.
15/03/2020 09:34:36,adwords,620815,6.49E+14,95782,3,Europe
15/03/2020 09:46:19,search_organic,,6.57E+14,,1,Europe
15/03/2020 09:46:24,search_brand,,6.56E+14,,1,Europe
15/03/2020 09:48:40,adwords,126825,6.63E+14,77799,3,Europe
15/03/2020 09:52:32,facebook,525240,6.75E+14,77825,3,Europe
15/03/2020 09:56:17,direct,399273,6.64E+14,103684,3,Europe
15/03/2020 10:09:21,facebook,,6.72E+14,,1,Europe
15/03/2020 10:16:29,blog,490970,6.62E+14,87512,3,Europe
15/03/2020 10:21:08,adwords,457852,6.76E+14,98354,3,Europe
15/03/2020 10:21:33,facebook,467518,6.56E+14,95266,3,Europe
15/03/2020 11:01:48,facebook,736753,6.49E+14,96588,2,Europe
15/03/2020 11:13:17,facebook,470987,6.85E+14,92307,3,Europe
15/03/2020 11:42:01,facebook,,6.53E+14,,1,Europe
15/03/2020 12:38:41,search_organic,736753,6.49E+14,96588,3,Europe
15/03/2020 12:56:33,adwords,181080,6.61E+14,80624,3,Lat.Am.
15/03/2020 13:14:52,search_brand,,6.56E+14,,1,Europe
15/03/2020 13:36:56,adwords,,6.59E+14,,1,Europe
15/03/2020 13:53:40,facebook,287531,6.54E+14,95928,2,Lat.Am.
15/03/2020 14:03:23,facebook,,6.50E+14,,1,Lat.Am.
15/03/2020 14:05:44,facebook,,6.72E+14,,1,Europe
15/03/2020 14:09:09,blog,203346,6.59E+14,86095,3,Europe
15/03/2020 14:18:14,adwords,322748,6.75E+14,99453,3,Europe
15/03/2020 14:30:13,facebook,94705,6.68E+14,86691,3,Europe
15/03/2020 14:46:41,adwords,,6.53E+14,,1,Lat.Am.
15/03/2020 14:47:50,search_brand,,6.52E+14,,1,Europe
15/03/2020 15:08:59,direct,,6.74E+14,,1,Europe
15/03/2020 15:35:50,facebook,390224,6.84E+14,101333,3,Europe
15/03/2020 15:58:20,facebook,302083,6.68E+14,94907,3,Europe
15/03/2020 16:31:59,facebook,,6.82E+14,,1,Europe
15/03/2020 16:59:55,facebook,567862,6.81E+14,97597,3,Lat.Am.
15/03/2020 17:00:45,adwords,,6.79E+14,,1,Europe
15/03/2020 17:41:43,search_brand,,6.53E+14,,1,Lat.Am.
15/03/2020 17:54:06,facebook,280727,6.68E+14,103408,3,Europe
15/03/2020 18:14:12,blog,,6.64E+14,,1,Europe
15/03/2020 18:54:11,search_brand,,6.49E+14,,1,Europe
15/03/2020 18:57:55,adwords,185757,6.51E+14,82304,3,Europe
15/03/2020 19:13:32,adwords,439049,6.67E+14,98426,3,Lat.Am.
15/03/2020 19:20:17,search_brand,,6.65E+14,,1,Europe
15/03/2020 20:07:33,adwords,332152,6.50E+14,77840,3,Europe
15/03/2020 21:40:13,adwords,,6.55E+14,,1,Europe
15/03/2020 21:41:31,facebook,,6.70E+14,,1,Europe
15/03/2020 22:33:38,direct,,6.57E+14,,1,Europe
15/03/2020 22:41:46,blog,681462,6.61E+14,94719,2,Europe
15/03/2020 22:53:16,facebook,171478,6.51E+14,87345,2,Europe
15/03/2020 22:54:16,facebook,352577,6.74E+14,79357,3,Lat.Am.
15/03/2020 22:59:44,facebook,,6.49E+14,,1,Europe
15/03/2020 23:06:00,search_brand,,6.52E+14,,1,Europe
15/03/2020 23:19:23,adwords,,6.50E+14,,1,Lat.Am.
15/03/2020 23:22:39,blog,,6.60E+14,,1,Lat.Am.
16/03/2020 00:06:56,search_organic,657019,6.53E+14,90901,3,Europe
16/03/2020 00:14:41,adwords,,6.72E+14,,1,Lat.Am.
16/03/2020 00:27:26,adwords,,6.83E+14,,1,Europe
16/03/2020 02:01:19,facebook,,6.60E+14,,1,Lat.Am.
16/03/2020 02:14:07,blog,,6.60E+14,,1,Lat.Am.
16/03/2020 03:00:33,adwords,653885,6.57E+14,77840,2,Europe
16/03/2020 03:26:53,direct,287531,6.54E+14,95928,3,Lat.Am.
16/03/2020 04:40:21,search_brand,371858,6.50E+14,97065,3,Lat.Am.
16/03/2020 05:18:48,blog,344996,6.64E+14,81386,2,Europe
16/03/2020 05:57:23,facebook,,6.56E+14,,1,Lat.Am.
16/03/2020 06:04:21,search_brand,171478,6.51E+14,87345,3,Europe
16/03/2020 06:05:41,blog,,6.59E+14,,1,Europe
16/03/2020 07:00:14,facebook,,6.81E+14,,1,Lat.Am.
16/03/2020 07:42:10,search_brand,,6.57E+14,,1,Europe
16/03/2020 08:09:22,direct,708438,6.81E+14,89500,3,Europe
16/03/2020 08:53:58,direct,659144,6.49E+14,99437,2,Lat.Am.
16/03/2020 09:08:28,adwords,567223,6.62E+14,104250,3,Europe
16/03/2020 09:21:56,facebook,,6.78E+14,,1,Europe
16/03/2020 10:39:32,blog,,6.63E+14,,1,Europe
16/03/2020 10:57:38,adwords,623979,6.81E+14,77799,3,Europe
16/03/2020 11:12:38,facebook,538081,6.73E+14,100734,3,Lat.Am.
16/03/2020 11:27:26,adwords,759440,6.83E+14,90655,3,Europe
16/03/2020 12:04:08,search_brand,197554,6.69E+14,98432,3,Europe
16/03/2020 12:28:52,facebook,473464,6.53E+14,98949,3,Lat.Am.
16/03/2020 13:01:48,facebook,,6.73E+14,,1,Europe
16/03/2020 13:21:56,facebook,,6.75E+14,,1,Europe
16/03/2020 13:53:53,facebook,,6.55E+14,,1,Europe
16/03/2020 14:03:29,search_brand,,6.50E+14,,1,Lat.Am.
16/03/2020 14:33:53,search_brand,,6.63E+14,,1,Europe
16/03/2020 14:50:44,adwords,,6.54E+14,,1,Europe
16/03/2020 15:26:41,adwords,244116,6.56E+14,78869,2,Europe
16/03/2020 15:31:56,facebook,681462,6.61E+14,94719,3,Europe
16/03/2020 15:33:47,search_organic,594571,6.59E+14,104534,2,Europe
16/03/2020 15:49:12,facebook,653885,6.57E+14,77840,3,Europe
16/03/2020 16:11:13,adwords,,6.50E+14,,1,Lat.Am.
16/03/2020 16:12:15,facebook,,6.49E+14,,1,Europe
16/03/2020 16:26:01,search_brand,,6.52E+14,,1,Europe
16/03/2020 16:56:22,direct,,6.55E+14,,1,Europe
16/03/2020 16:57:11,search_brand,688707,6.59E+14,84132,2,Europe
16/03/2020 17:35:32,search_organic,,6.51E+14,,1,Europe
16/03/2020 17:36:35,direct,195192,6.67E+14,101847,3,Lat.Am.
16/03/2020 17:37:46,blog,585353,6.63E+14,77806,3,Europe
16/03/2020 17:39:26,facebook,227379,6.54E+14,104447,2,Europe
16/03/2020 18:05:36,adwords,344996,6.64E+14,81386,3,Europe
16/03/2020 18:11:38,adwords,706253,6.61E+14,86342,2,Europe
16/03/2020 18:25:11,search_brand,659144,6.49E+14,99437,3,Lat.Am.
16/03/2020 18:26:39,blog,706253,6.61E+14,86342,3,Europe
16/03/2020 19:34:45,facebook,,6.56E+14,,1,Lat.Am.
16/03/2020 19:46:03,adwords,,6.49E+14,,1,Europe
16/03/2020 20:00:39,search_brand,,6.65E+14,,1,Europe
16/03/2020 21:03:24,direct,745188,6.53E+14,104567,3,Europe
16/03/2020 21:10:46,adwords,594571,6.59E+14,104534,3,Europe
16/03/2020 21:57:21,facebook,522585,6.50E+14,100596,2,Europe
16/03/2020 22:13:32,facebook,418098,6.60E+14,96680,3,Europe
16/03/2020 22:36:41,facebook,,6.79E+14,,1,Lat.Am.
16/03/2020 22:56:44,blog,421663,6.60E+14,100181,3,Europe
16/03/2020 23:46:14,search_brand,322192,6.81E+14,101237,3,Europe
17/03/2020 01:08:00,search_brand,565963,6.78E+14,104177,3,Lat.Am.
17/03/2020 01:35:33,adwords,715950,6.57E+14,80532,2,Lat.Am.
17/03/2020 01:44:25,adwords,,6.65E+14,,1,Europe
17/03/2020 01:56:04,facebook,750435,6.56E+14,103942,2,Europe
17/03/2020 02:13:50,adwords,,6.77E+14,,1,Europe
17/03/2020 02:36:19,adwords,715950,6.57E+14,80532,3,Lat.Am.
17/03/2020 02:39:22,search_brand,,6.48E+14,,1,Lat.Am.
17/03/2020 03:01:52,search_brand,,6.54E+14,,1,Europe
17/03/2020 03:49:25,search_brand,593571,6.75E+14,77792,3,Europe
17/03/2020 03:52:02,direct,,6.77E+14,,1,Lat.Am.
17/03/2020 04:15:07,facebook,,6.51E+14,,1,Europe
17/03/2020 04:44:53,facebook,,6.77E+14,,1,Europe
17/03/2020 05:54:30,facebook,230727,6.75E+14,94361,3,Europe
17/03/2020 06:38:49,adwords,484398,6.61E+14,78772,2,Europe
17/03/2020 06:50:58,adwords,160211,6.83E+14,79889,3,Europe
17/03/2020 07:01:19,facebook,522585,6.50E+14,100596,3,Europe
17/03/2020 07:23:09,facebook,728513,6.50E+14,103585,3,Europe
17/03/2020 07:29:51,adwords,244116,6.56E+14,78869,3,Europe
17/03/2020 08:25:38,adwords,,6.69E+14,,1,Europe
17/03/2020 08:43:39,facebook,451527,6.81E+14,83023,3,Europe
17/03/2020 09:46:39,direct,,6.57E+14,,1,Lat.Am.
17/03/2020 10:01:52,blog,688707,6.59E+14,84132,3,Europe
17/03/2020 10:29:29,direct,,6.71E+14,,1,Europe
17/03/2020 11:03:14,direct,,6.53E+14,,1,Europe
17/03/2020 11:05:07,adwords,339893,6.50E+14,78325,2,Europe
17/03/2020 11:16:50,blog,728413,6.60E+14,94591,2,Europe
17/03/2020 11:57:28,adwords,,6.67E+14,,1,Lat.Am.
17/03/2020 12:04:11,facebook,,6.53E+14,,1,Europe
17/03/2020 12:45:19,blog,,6.62E+14,,1,Europe
17/03/2020 12:52:48,search_brand,236129,6.59E+14,98686,3,Europe
17/03/2020 13:01:16,adwords,,6.71E+14,,1,Europe
17/03/2020 13:33:01,adwords,,6.52E+14,,1,Europe
17/03/2020 13:41:56,search_brand,398290,6.73E+14,82311,3,Europe
17/03/2020 14:13:01,facebook,,6.56E+14,,1,Europe
17/03/2020 14:31:31,adwords,621482,6.79E+14,96083,3,Lat.Am.
17/03/2020 14:39:31,facebook,,6.52E+14,,1,Lat.Am.
17/03/2020 14:47:21,adwords,,6.50E+14,,1,Lat.Am.
17/03/2020 15:33:53,search_brand,,6.69E+14,,1,Lat.Am.
17/03/2020 15:57:33,blog,,6.61E+14,,1,Lat.Am.
17/03/2020 15:59:13,facebook,,6.70E+14,,1,Europe
17/03/2020 16:00:50,search_organic,,6.68E+14,,1,Lat.Am.
17/03/2020 16:37:27,facebook,62179,6.49E+14,99011,2,Europe
17/03/2020 17:33:35,facebook,,6.56E+14,,1,Europe
17/03/2020 17:37:32,adwords,560855,6.65E+14,85392,3,Lat.Am.
17/03/2020 17:48:32,adwords,227379,6.54E+14,104447,3,Europe
17/03/2020 18:06:52,adwords,,6.67E+14,,1,Europe
17/03/2020 18:07:44,facebook,,6.71E+14,,1,Europe
17/03/2020 18:12:37,adwords,,6.52E+14,,1,Lat.Am.
17/03/2020 18:32:13,adwords,662721,6.71E+14,88492,3,Europe
17/03/2020 18:40:34,facebook,750435,6.56E+14,103942,3,Europe
17/03/2020 18:59:26,search_brand,474974,6.50E+14,97980,2,Europe
17/03/2020 19:37:26,search_brand,,6.57E+14,,1,Europe
17/03/2020 20:36:03,search_brand,,6.73E+14,,1,Europe
17/03/2020 21:00:19,search_organic,360703,6.66E+14,94035,3,Europe
17/03/2020 21:37:26,search_organic,750769,6.72E+14,97499,3,Lat.Am.
17/03/2020 21:38:01,adwords,,6.71E+14,,1,Europe
17/03/2020 21:50:51,facebook,,6.57E+14,,1,Lat.Am.
17/03/2020 21:51:42,adwords,307984,6.75E+14,104147,3,Europe
17/03/2020 21:54:13,adwords,,6.50E+14,,1,Europe
17/03/2020 22:42:05,search_brand,,6.66E+14,,1,Europe
17/03/2020 22:51:09,adwords,754841,6.65E+14,96608,3,Lat.Am.
17/03/2020 23:24:14,adwords,,6.63E+14,,1,Lat.Am.
17/03/2020 23:25:36,facebook,,6.59E+14,,1,Lat.Am.
17/03/2020 23:25:53,facebook,,6.75E+14,,1,Lat.Am.
17/03/2020 23:29:48,facebook,,6.62E+14,,1,Europe
18/03/2020 00:05:11,search_organic,,6.54E+14,,1,Europe
18/03/2020 00:48:50,facebook,,6.62E+14,,1,Lat.Am.
18/03/2020 01:00:41,facebook,301539,6.73E+14,86349,3,Europe
18/03/2020 01:08:00,search_organic,,6.57E+14,,1,Europe
18/03/2020 01:23:06,search_brand,,6.79E+14,,1,Europe
18/03/2020 01:23:20,facebook,405403,6.78E+14,78497,3,Lat.Am.
18/03/2020 01:56:22,adwords,,6.62E+14,,1,Europe
18/03/2020 02:00:57,adwords,78278,6.60E+14,94283,2,Lat.Am.
18/03/2020 03:29:13,search_organic,62179,6.49E+14,99011,3,Europe
18/03/2020 03:57:39,adwords,,6.57E+14,,1,Europe
18/03/2020 05:00:59,adwords,718916,6.68E+14,92904,3,Europe
18/03/2020 06:43:21,facebook,339893,6.50E+14,78325,3,Europe
18/03/2020 07:25:54,search_brand,,6.49E+14,,1,Europe
18/03/2020 07:35:39,blog,484398,6.61E+14,78772,3,Europe
18/03/2020 07:41:41,blog,,6.62E+14,,1,Lat.Am.
18/03/2020 07:53:06,adwords,655928,6.75E+14,98482,3,Lat.Am.
18/03/2020 08:12:38,blog,78278,6.60E+14,94283,3,Lat.Am.
18/03/2020 08:16:49,adwords,192116,6.64E+14,98043,3,Europe
18/03/2020 08:44:02,direct,,6.60E+14,,1,Europe
18/03/2020 08:45:31,adwords,,6.64E+14,,1,Europe
18/03/2020 08:52:27,blog,730633,6.62E+14,82983,2,Europe
18/03/2020 09:43:10,blog,,6.62E+14,,1,Europe
18/03/2020 10:09:04,search_brand,,6.51E+14,,1,Lat.Am.
18/03/2020 10:17:36,adwords,,6.56E+14,,1,Lat.Am.
18/03/2020 10:49:50,blog,,6.63E+14,,1,Lat.Am.
18/03/2020 10:51:39,search_brand,,6.72E+14,,1,Europe
18/03/2020 11:16:04,facebook,728413,6.60E+14,94591,3,Europe
18/03/2020 12:19:04,facebook,,6.55E+14,,1,Europe
18/03/2020 12:34:05,facebook,432325,6.78E+14,98093,3,Europe
18/03/2020 13:04:37,facebook,,6.61E+14,,1,Lat.Am.
18/03/2020 13:26:21,adwords,727359,6.85E+14,103537,3,Europe
18/03/2020 13:39:27,facebook,369981,6.66E+14,80155,3,Europe
18/03/2020 14:09:08,direct,,6.84E+14,,1,Europe
18/03/2020 14:40:46,facebook,,6.67E+14,,1,Europe
18/03/2020 14:44:40,blog,416914,6.61E+14,101789,2,Europe
18/03/2020 14:50:36,facebook,,6.78E+14,,1,Europe
18/03/2020 14:56:24,facebook,,6.48E+14,,1,Europe
18/03/2020 15:22:33,search_brand,325123,6.73E+14,93905,3,Europe
18/03/2020 15:41:15,direct,280083,6.85E+14,97618,3,Europe
18/03/2020 15:54:49,facebook,,6.54E+14,,1,Europe
18/03/2020 16:00:24,direct,159483,6.59E+14,102956,2,Europe
18/03/2020 16:04:11,blog,398183,6.59E+14,84810,2,Europe
18/03/2020 16:24:22,facebook,,6.48E+14,,1,Europe
18/03/2020 16:55:10,adwords,,6.82E+14,,1,Europe
18/03/2020 17:11:34,direct,,6.79E+14,,1,Europe
18/03/2020 17:15:25,search_brand,,6.76E+14,,1,Lat.Am.
18/03/2020 17:51:37,direct,256189,6.71E+14,97055,3,Europe
18/03/2020 18:15:26,direct,,6.59E+14,,1,Lat.Am.
18/03/2020 18:56:22,adwords,622795,6.60E+14,102762,2,Lat.Am.
18/03/2020 19:04:38,adwords,,6.51E+14,,1,Lat.Am.
18/03/2020 19:05:32,search_brand,488104,6.49E+14,79788,2,Europe
18/03/2020 19:29:00,adwords,547881,6.62E+14,81788,2,Europe
18/03/2020 19:31:51,search_brand,398183,6.59E+14,84810,3,Europe
18/03/2020 19:35:27,adwords,488104,6.49E+14,79788,3,Europe
18/03/2020 19:54:58,search_brand,750537,6.67E+14,84367,3,Europe
18/03/2020 20:05:19,facebook,271889,6.84E+14,99393,3,Europe
18/03/2020 20:55:16,facebook,416914,6.61E+14,101789,3,Europe
18/03/2020 20:55:19,blog,,6.62E+14,,1,Europe
18/03/2020 20:58:33,direct,,6.78E+14,,1,Europe
18/03/2020 21:19:32,search_brand,,6.73E+14,,1,Europe
18/03/2020 21:22:08,facebook,501479,6.55E+14,100717,2,Europe
18/03/2020 21:28:03,facebook,,6.50E+14,,1,Europe
18/03/2020 21:30:09,adwords,347765,6.54E+14,103012,2,Europe
18/03/2020 21:37:22,adwords,,6.66E+14,,1,Europe
18/03/2020 21:41:52,facebook,677337,6.63E+14,101529,2,Europe
18/03/2020 21:42:51,adwords,,6.82E+14,,1,Europe
18/03/2020 22:04:26,facebook,776639,6.67E+14,94596,3,Europe
18/03/2020 22:30:53,adwords,112271,6.77E+14,103696,3,Europe
18/03/2020 22:37:21,adwords,,6.71E+14,,1,Europe
18/03/2020 22:39:41,search_brand,,6.75E+14,,1,Europe
18/03/2020 22:56:32,facebook,,6.65E+14,,1,Lat.Am.
18/03/2020 23:05:28,search_organic,501479,6.55E+14,100717,3,Europe
18/03/2020 23:49:07,adwords,66297,6.49E+14,101047,2,Europe
19/03/2020 00:07:10,blog,,6.60E+14,,1,Europe
19/03/2020 00:55:22,blog,238823,6.62E+14,91229,2,Europe
19/03/2020 01:02:32,facebook,,6.57E+14,,1,Europe
19/03/2020 01:05:16,adwords,485590,6.55E+14,103385,2,Europe
19/03/2020 01:05:51,search_brand,347765,6.54E+14,103012,3,Europe
19/03/2020 01:27:07,adwords,,6.62E+14,,1,Europe
19/03/2020 01:30:31,facebook,537070,6.70E+14,97203,3,Lat.Am.
19/03/2020 01:31:18,search_brand,,6.61E+14,,1,Europe
19/03/2020 01:32:02,search_brand,,6.61E+14,,1,Europe
19/03/2020 01:32:14,blog,405346,6.64E+14,77833,2,Europe
19/03/2020 01:40:44,facebook,,6.78E+14,,1,Lat.Am.
19/03/2020 02:07:53,facebook,,6.73E+14,,1,Europe
19/03/2020 02:08:14,blog,,6.61E+14,,1,Europe
19/03/2020 02:48:26,search_brand,398593,6.66E+14,77788,3,Lat.Am.
19/03/2020 03:03:56,blog,159483,6.59E+14,102956,3,Europe
19/03/2020 03:22:07,adwords,,6.85E+14,,1,Europe
19/03/2020 03:26:05,search_organic,213180,6.55E+14,100015,2,Europe
19/03/2020 03:27:30,adwords,670129,6.58E+14,90667,2,Europe
19/03/2020 03:34:56,direct,,6.49E+14,,1,Lat.Am.
19/03/2020 03:58:42,adwords,,6.64E+14,,1,Lat.Am.
19/03/2020 04:16:53,facebook,766133,6.56E+14,96792,2,Lat.Am.
19/03/2020 04:46:18,adwords,,6.78E+14,,1,Europe
19/03/2020 05:03:54,direct,730633,6.62E+14,82983,3,Europe
19/03/2020 05:34:29,search_brand,238823,6.62E+14,91229,3,Europe
19/03/2020 05:38:42,facebook,,6.78E+14,,1,Europe
19/03/2020 05:57:53,blog,622795,6.60E+14,102762,3,Lat.Am.
19/03/2020 06:06:39,search_brand,543379,6.79E+14,92217,3,Europe
19/03/2020 06:20:12,search_brand,213180,6.55E+14,100015,3,Europe
19/03/2020 06:29:44,facebook,,6.78E+14,,1,Europe
19/03/2020 06:33:32,facebook,670129,6.58E+14,90667,3,Europe
19/03/2020 07:45:27,direct,485590,6.55E+14,103385,3,Europe
19/03/2020 07:52:41,adwords,244208,6.54E+14,81043,2,Europe
19/03/2020 08:01:38,search_brand,,6.79E+14,,1,Lat.Am.
19/03/2020 08:06:52,adwords,,6.55E+14,,1,Europe
19/03/2020 08:07:08,blog,677337,6.63E+14,101529,3,Europe
19/03/2020 08:15:13,blog,384299,6.63E+14,86951,2,Lat.Am.
19/03/2020 08:22:31,search_brand,108261,6.55E+14,98679,2,Europe
19/03/2020 08:23:24,adwords,331171,6.53E+14,84708,2,Lat.Am.
19/03/2020 09:01:46,facebook,,6.75E+14,,1,Europe
19/03/2020 09:33:47,search_organic,477902,6.49E+14,105101,2,Lat.Am.
19/03/2020 09:41:48,facebook,,6.73E+14,,1,Europe
19/03/2020 09:49:07,facebook,,6.56E+14,,1,Europe
19/03/2020 10:00:31,search_organic,425202,6.81E+14,82627,3,Lat.Am.
19/03/2020 10:27:51,adwords,,6.51E+14,,1,Europe
19/03/2020 11:05:23,facebook,,6.69E+14,,1,Europe
19/03/2020 11:21:27,search_organic,,6.73E+14,,1,Lat.Am.
19/03/2020 11:22:19,blog,547881,6.62E+14,81788,3,Europe
19/03/2020 11:54:48,search_brand,253051,6.52E+14,81061,2,Europe
